price,facing,property_id,sector,society_name,society_stars,num_bedrooms,num_bathrooms,num_balconies,age_group,super_built_up_area,built_up_area,carpet_area,price_per_sqft,floor_number,total_floors,servant_room,study_room,pooja_room,other_additional_room,store_room,ac,bed,chimney,curtains,dining,exhaust,fan,fridge,geyser,light,microwave,modular,sofa,stove,tv,wardrobe,washing,water,Airy Rooms,Bank Attached Property,Centrally Air Conditioned,Club house / Community Center,False Ceiling Lighting,Feng Shui / Vaastu Compliant,Fitness Centre / GYM,High Ceiling Height,Intercom Facility,Internet/wi-fi connectivity,Lift(s),Low Density Society,Maintenance Staff,Natural Light,No open drainage around,Park,Piped-gas,Power Back-up,Private Garden / Terrace,Rain Water Harvesting,Recently Renovated,Security / Fire Alarm,Security Personnel,Separate entry for servant room,Shopping Centre,Spacious Interiors,Swimming Pool,Visitor Parking,Waste Disposal,Water Storage,Water purifier,Water softening plant,amenities_rating,connectivity_rating,construction_rating,environment_rating,green area_rating,lifestyle_rating,management_rating,safety_rating,nearby_locations,description_keywords,total_num_rooms,furnished,floor_category
0.95,East,A66311742,sector 91,tarc maceo,3.8,2,2.0,2.0,Moderately New Flat,1310.0,1144.10480349345,1010.5876039871896,7251.908396946565,10.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,4.0,4.0,4.0,,5.0,,5.0,,manish gallexie 91|dwarka expressway|rao bharat singh international school|dronacharya college of engineering|silver streak multi speciality hospital|indira gandhi international airport|imt manesar|holiday inn sector 90|manesar golf course|national tennis academy,want|sell|apartment|anant|raj|maceo|flat|unused|locate|prime|location|pool|face|balcony|view,6.0,0,Mid rise
0.75,,T65385394,manesar,dnha group housing society,,3,2.0,2.0,Moderately Old Flat,1660.0,1449.7816593886464,1280.5919256631564,4518.0722891566265,5.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,4.0,,4.0,,4.0,amba clinic|ragave clinic|sercare clinic|om clinic|ram clinic|kushi clinic|promla clinic|shree balaji clinic|rathore imt hospital|dental hospital|nidan hospital and trauma centre|sagar clinic|dr. j. s. sarkar clinic|bangali clinic|yadav clinic|prakash hospital|petrol pump maitri motors|domino's pizza,apartment|available|sale|imt|manesar|gurgaon|available|price|rs|lac|super|area|sq|ft|bhk|bathroom|balcony|power|attorney|property,7.0,0,Low rise
0.75,,R69736118,sector 89,nbcc heights,3.9,2,2.0,2.0,Moderately Old Flat,1140.0,995.6331877729258,879.4426477445772,6578.9473684210525,6.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,,4.0,,4.0,,reliance mart|lotus rise world school|rps international school|shri shakti shanidham mandir|axis bank atm|canara atm|kartik hospital|vs hospital|aarvy  super specialty hospital|genesis hospital|oriental bank of commerce|garhi harsaru railway station|hp petrol pump|essar petrol pump|inox cinema,proud|owner|bhk|apartment|available|nbcc|height|sector|gurgaon|gurgaon|unit|locate|floor|super|build|area|sq|ft|ownership|freehold|type,6.0,0,Low rise
1.4,,R27159915,sector 83,vatika gurgaon 21,3.7,3,3.0,2.0,Moderately New Flat,1735.0,1515.28384279476,1338.4499945937205,8069.1642651296825,7.0,18.0,0,0,0,0,0,0,0,0,5,0,1,5,0,1,10,0,1,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,3.0,4.0,4.0,,5.0,,4.0,,"huda metro station (gurugram)|sapphire 83 mall|vatika sector road|gurgaon - delhi expy|dwarka expy|euro international school, sec 84|dpg degree college|aarvy healthcare super speciality|indira gandhi intl airport|garhi harsaru junction",residential|apartment|available|sale|area|construction|sq|area|price|crore|lac|rupee|locate|floor|total|floor|registry|property|d|new|woodwork|door|wardrobe|modular|kitchen|property|ready|possession|good|design|bedroom|non|stop|water|supply|bathroom|furnish|situate|gurgaon|gurgaon|property|amenity|like|power|security|fire|alarm|club|house|community|center|fitness|centre|gym|park|pool|visitor|parking,8.0,1,Mid rise
2.45,,O69735740,sector 47,malibu towers,,3,4.0,2.0,Old Flat,2974.71,2587.125,2290.0,8236.09696407381,1.0,12.0,0,1,0,0,0,4,0,1,0,0,0,6,0,4,6,1,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,5.0,,5.0,,4.0,,5.0,standard chartered atm|icici bank atm|park hospital gurgaon|vishesh dental|neelkanth health care|best urologist atcomplete family clinic|wellness eye centre|dr. aruna kalra|meher clinic|dr. anuj sharma|dr. naresh pandita|bones clinic - orthopaedics|skin clinic|divine look clinic centre|sukhmani hospital pvt. ltd|dr akram jawed's the upper limb clinic|samvit health care|medanta|vatsalya clinic|wembley estate club|apollo pharmacy|gardian pharmacy|genius|spaze business park|india oil|hdfc bank|hdfc bank|icici bank|hdfc bank|srs cinemas|srs cinemas|haldiram|domino's pizza|nirula's|india|nook|starbucks|kfc|madison and pike|delhi public school primary section|kamla international|gurugram university|amity global school|manav rachna school|manav rachna swimming pool,fully|load|plus|study|servant|room|apartment|modern|amenity|app|detail,10.0,1,Low rise
1.0,,U69732050,sector 68,supertech hues,,2,2.0,3.0,New Flat,1532.82,1333.103711790393,1180.0,6523.923226471471,23.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,3.0,,4.0,,4.0,,5.0,sri radhe krishna temple|icici bank atm|kamal hospital and maternity centre|gobind hospital|sona devi memorial hospital and trauma centre|sanjeevani hospital gurgaon|sai dharamraj hospital|sai heart and trauma center|ekta hospital|divine look clinic centre|kore tech park|spaze business park|icici bank|state bank of india|union bank of india|central bank of india|indusind bank|hdfc bank|srs cinemas|starbucks|nook|nirula's,gate|maintain|society|have|recently|construct|open|space|lawn|good|common|amenity|optimum|air|sun|circulation,7.0,0,High rise
1.25,,P69726906,sector 89,m3m soulitude,,3,3.0,2.0,Under Construction,1848.477,1607.6326965065502,1423.0,6762.323794128896,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,4.0,,4.0,,4.0,,4.0,vatika town square-inxt|sector 86 road|dwarka expy|delh-ajmer expy|euro international school|gurugram university|genesis hospital|indira gandhi intl airport|garhi harsaru junction,want|sell|property|relocate|india,9.0,0,Low rise
2.6,,S69725162,sector 69,tulip purple,,4,4.0,4.0,Moderately Old Flat,2400.0,2096.0698689956334,1851.4582057780574,10833.333333333332,4.0,12.0,1,0,0,0,0,0,0,0,0,0,0,6,0,2,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,4.0,,4.0,,4.0,,4.0,"sector 55-56 metro station|omaxe gurgaon mall|badshahpur sohna rd hwy, sector 68|indus world school|gurugram university|park hospital|indira gandhi intl airport|gurgaon railway station|infinity business park|park inn|oyster's water park|nehru stadium",tulip|purple|popular|destination|buy|flat|sector|gurgaon|society|purchase|bhk|flat|floor|plan|additionally|contain|bathroom|balcony|flat|spread|super|build|area|sq|ft|flat|total|floor|property|situate|floor|ready|project|expect|immediate|possession|year|old|property,13.0,1,Low rise
1.6,North-West,S69153060,sector 15,park view apartment,,3,3.0,4.0,Moderately Old Flat,1883.55,1638.1359170305677,1450.0,8494.597966605612,2.0,4.0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,,5.0,,4.0,,4.0,,5.0,hanuman mandir|rajiv chowk mosque|hdfc bank atm|state bank of india atm|icici bank atm|state bank of india atm|axis bank atm|dayal eye & maternity centre|ahmed hospital multi speciality|bansal medicare and maternity centre|pushpanjali hospital|pushpanjali hospital gurgaon|aarvy hospital|shivam hospital gurgaon|thakral nursing and maternity home|dr. sandeep chauhan|dispencery|ahooja eye and dental institute hospital|kalyani hospital gurgaon|medanta|sharma hospital gurgaon|rajiv memorial eye infirmary jacobpura|saraswati hospital gurgaon|smile plus dental clinic|rama hospital & nursing home|verma e.n.t. hospital|nova care clinic|gurgaon election commission|road and traffic authority|gardian pharmacy|ibp petrol pump|indian oil|ibp petrol station|indian oil|state bank of india sbi|punjab national bank|hdfc bank|darbar|om sweets|fast food|fast food|bar and restaurant|32nd milestone|cafe coffee day|kfc|cr model public school|salvan public school|government school|district library gurgaon,property|prime|location|gurugram|good|connectivity|locate|near|jharsa|chowk|flat|balcony|washroom|separate|parking|high|connectivity|old|new|gurugram|amazing|property|green|park|middle|electricity|power|backup|hour|automatic|water|system|type|duplex|flat,11.0,0,Low rise
1.1,,O69722550,sector 89,tulip petals,3.6,3,2.0,3.0,Moderately Old Flat,1752.2066666666667,1550.0,1320.0,6277.7982810246895,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,,5.0,,4.0,,iris broadway mall|pataudi road|dwarka expressway|saraswati model school|sgt university|aarvy healthcare hospital|indira gandhi international airport|garhi harsaru junction|orchid business park|holiday inn gurugram sector 90|flying wings badminton academy,multistorey|apartment|available|sale|cover|area|sq|ft|good|location|property|contact|detail|tulip|petal|sector,8.0,0,Low rise
1.0,,R69716994,sector 2,ansal plaza,,2,3.0,0.0,Moderately Old Flat,1154.6666666666667,1000.0,887.0206632201124,8660.508083140878,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,,5.0,,5.0,,4.0,palam vihar vyapar kendra|palam triangle|huda sector 23 market|ram mandir|dr kapoor's dental care and implant centre|kalyan hospital gurgaon|metro hospital and heart institute gurgaon|chirag hospital pvt. ltd|jiya clinic|dr. mittal clinic|r k hospital gurgaon|dr. anurag's child care clinic|ansals plaza underground car parking|ansals plaza above ground car parking|huda sector 23 parking|axis bank|punjab national bank|oriental bank of commerce|big cinemas|mcdonald's|moti mahal|cafe coffee day|pind baluchi|pizza hut|domino's pizza|om sweets|chiranjiv bharati school|masti ki pathshala teach india|the northcap university|swiss cottage school|palam vihar railway station,good|class|property|available|palam|vihar|location|gurgaon,5.0,0,Low rise
3.65,East,I69706594,sector 36,krisumi waterfall residences,,3,3.0,2.0,Under Construction,2538.0,2216.593886462882,1957.9170526102955,14381.40267927502,17.0,24.0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,"sector 54 chowk metro station|vatika town square-inxt|the esplanade mall|dwarka expy|pataudi road|euro international school, sector 84|dpg degree collge|gurugram university|aarvy healthcare super speciality|park hospital|indira gandhi intl airport|garhi harsaru junction|dlf corporate greens|holiday inn gurugram sector 90",east|face|entrance|south|face|balcony|ensure|ample|sunlight|flat|face|cpr|acre|propose|golf|course|come|cover|car|parking,8.0,0,High rise
1.4,South-East,V69704890,sector 71,chd avenue 71,3.6,3,3.0,2.0,Moderately Old Flat,2288.838,1990.617576419214,1762.0,6116.640845704238,1.0,16.0,0,0,1,0,0,0,0,1,1,0,1,6,0,1,50,0,1,0,0,0,4,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,4.0,3.0,3.0,,5.0,,2.0,,"huda city centre|apna mart|rajiv chowk|sohna road|iffco chowk|medanta hospital|max hospital, gurugram|igi airport|hdfc bank|candor park|marriott courtyard|radisson suites|park plaza|flipkart warehouse|sadar police station",beautiful|view|ample|sunlight|east|entry,9.0,1,Low rise
2.6,,W69704350,sector 61,smart world orchard,,3,3.0,2.0,Under Construction,1630.0,1423.580786026201,1257.4486980909305,15950.920245398773,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,,,,,,,,,sector 55-56 metro station|bestech central square mall|golf course ext road|badshahpur sohna rd hwy|orchids the international school|sushant university|marengo asia hospitals|indira gandhi intl airport|gurgaon railway station,additionally|dedicated|basement|terrace|area,8.0,0,Low rise
1.6,,E69703134,sector 74,m3m skywalk,,2,2.0,2.0,New Flat,1406.0,1227.9475982532751,1084.6459322183118,11379.800853485065,28.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,"omaxe gurgaon mall|omaxe celebration mall|gurgaon - delhi expy, sector 75a|kunskapsskolan school|gurugram university|park hospital|indira gandhi intl airport",brand|new|apartment|m|skycity,6.0,0,High rise
0.75,North,U41836145,sector 2,supertech hilltown,,2,2.0,2.0,Under Construction,1200.0,1048.0349344978167,925.7291028890287,6250.0,17.0,23.0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,,,,,,,,,discount department store|omaxe gurgaon mall|old sohna dhani road|badshahpur sohna rd hwy|k. r. mangalam university|gd goenka world school|vardaan hospital & trauma centre|indira gandhi intl airport,hill|face|apartment|good|luxurious|upcoming|township|park|big|market|grocery|medicine|food|property|price|shoot|upwards|consider|sohna|elevate|road|project|work|progress,9.0,0,High rise
0.75,West,X68049088,sector 83,vatika city homes,3.9,2,2.0,2.0,Moderately New Flat,1325.0,1157.2052401746726,1022.1592177733025,5660.377358490567,3.0,8.0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5.0,5.0,4.0,,5.0,,4.0,,kisan mandi|vatika city centre|manesar toll plaza|sri chaitanya school|discovery montessori preschool|vatika lifestyle nursery school|global healthcare hospital|badsa ams hospital|miracles apollo hospital|genesis hospital|inox cinema|football ground|indianoil|igl cng station|jsa helipad,property|available|sale|rent|huge|gate|complex|good|location|complex|modern|feature|complex|near|shopping|complex|school|office|mall|reaction|facility|like|indoor|swing|pool|kid|play|area|gym|squash|court|tennis|court|scat|area|jog|track|cycle|track|basket|ball|court|basement|parking|car|food|court|need|shop|feature|complex|power|security|connect|sector|gurgaon|welcome|city|large|group|housing|development|gurgaon|spread|acre|township|locate|golf|course|road|synthesis|contemporary|design|traditional|landscape|understate|elegance|feature|series|low|rise|mid|rise|high|rise|building|offer|moe|apartment|combination|bedroom|duplex|penthouse|complete|range|facility|exclusively|resident|concept|sovereign|apartment|create|atmosphere|dwell|exclusive|discern|destine|live|pleasure|acknowledge|everyday|live|set|truly|befit|lifestyle|locate|gurgaon|air|condition|apartment|widely|acknowledge|world|class|development|sovereign|truly|distinguish|address|gurgaon|large|good|plan|gate|community|gymnasium|swim|pool|need|super|market|departmental|store|retail|shop|office|space|coffee|shop|power|lift|apartment|banquet|hall|crche|community|hall|polyclinic|jog|track|child|play|area|driver|rest|room|business|lobby|multi|level|basement|car|parking|man|entry|exit|point|boom|barrier|entry|exit|register|exit|record|hourly|tally|exit|visitor|issue|parking|sticker|resident|apartment|connect|intercom|main|gate|access|card|system|flat|owner|teleconference|communication|flat|owner|visitor|fire|alarm|system|video|surveillance|additional|detail|piped|gas|facility|available|property|apartment|boring|water|supply|daily|need|shopping|society|premise|stay|convinent|power|backup|available|separate|washroom|domestic|help|society|dedicated|security|guard|tower,6.0,1,Low rise
3.9,,Y68846782,sector 66,emaar the palm drive,,3,4.0,3.0,Moderately New Flat,2540.266666666667,2200.0,1951.4454590842474,15352.718874658825,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,3.0,,4.0,,4.0,sri radhe krishna temple|icici bank atm|standard chartered atm|sanjeevani hospital gurgaon|sona devi memorial hospital and trauma centre|sai heart and trauma center|sai dharamraj hospital|ekta hospital|gobind hospital|kamal hospital and maternity centre|divine look clinic centre|skin clinic|vatsalya clinic|dr. naresh pandita|dr. anuj sharma|bones clinic - orthopaedics|dr. aruna kalra|wellness eye centre|best urologist atcomplete family clinic|neelkanth health care|vishesh dental|park hospital gurgaon|wembley estate club|genius|gardian pharmacy|apollo pharmacy|spaze business park|kore tech park|hdfc bank|indusind bank|central bank of india|union bank of india|state bank of india|icici bank|hdfc bank|icici bank|srs cinemas|starbucks|nook|india|nirula's|domino's pizza|madison and pike|haldiram|kamla international,park|club|kid|play|area|face|apartment|lower|floor|unit|come|designer|electric|fitting|geyser|hob|chimney|kitchen|emaar|palm|drive|sector,10.0,0,Low rise
1.0,,D69701036,sector 71,m3m sky lofts,,1,1.0,1.0,New Flat,784.2351666666666,869.0,434.9999999999999,12751.277199802526,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,2.0,,2.0,,3.0,sector 55-56 rapid metro|omex city centre mall|sohna road|nh 48|vega school|polaris hospital|indira gandhi intl airport|skyjumper trampoline park,good|class|property|available|sector|location|gurgaon,3.0,0,Mid rise
0.7,West,P69699418,sector 108,raheja vedaanta,3.6,2,2.0,3.0,Moderately New Flat,1673.112,1548.0,1200.0,4183.820330019747,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,,4.0,,3.0,,,park|face|sun|face|winter|sector|location|gurgaon,7.0,0,Low rise
0.9,,F69698892,sohna road,ashiana anmol,3.5,2,2.0,2.0,Moderately New Flat,1410.9305,1275.0,1039.0,6378.769188135064,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.0,,4.0,,4.0,,global signum plaza|airia mall|sohna road|kr mangalam university|gd goenka school|gd goenka university|civil hospital|central park|m2m football club|gurgaon technology valley|lemon tree hotel|sports academy and gym|indianoil,good|class|property|available|sohna|gurgaon|road|location|gurgaon,6.0,0,Mid rise
0.6,North-East,X69692376,sector 95,sidhartha ncr one phase 1,4.2,2,2.0,3.0,Moderately New Flat,1443.3333333333333,1250.0,1108.7758290251404,4157.043879907621,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,,4.0,,4.0,,,multistorey|apartment|resale|sidhartha|ncr|sector|sidhartha|ncr|sector,7.0,0,Mid rise
1.97,North-East,T57249640,sector 109,chintels paradiso,3.9,4,4.0,2.0,Moderately New Flat,2630.0,2296.9432314410483,2028.8896171651213,7490.494296577947,11.0,18.0,1,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.0,5.0,4.0,,5.0,,4.0,,gyaananda school|the northcap university|park hospital|igi airport|gurgaon station|wtc plaza|altrade business centre|radisson blu hotel,spacious|apartment|premium|tower|cross|ventilation|natural|daylight|day|big|balcony|side|give|great|view|surrounding,12.0,0,Mid rise
1.35,,J69691190,sector 37,ild grand,,3,3.0,0.0,Under Construction,2101.4933333333333,1820.0,1614.3776070606045,6424.003248483618,1.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,5.0,,4.0,,4.0,"the esplanade mall|dwarka expy, sector 88|green field public school|sgt university|k.d. hospital|indira gandhi intl airport",bath|semi|furnish|floor|ild|grand|sector|delhi|gurgaon|expressway,6.0,0,Low rise
0.75,,I69691096,sector 37,ramprastha the edge towers,3.5,2,2.0,3.0,Moderately Old Flat,1628.08,1410.0,1250.6991351403585,4606.653235713233,19.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,,4.0,,3.0,,mds public school|st pauls school|suncity school|hanuman & shani mandir|indusind bank atm|sgt uhtc basai|k.d. hospital|canara bank|state bank of india|basai enclave park|ramprastha police post|taxila cricket ground|bharat singh fuel company|edge towers tennis court|kfg sports club,bath|unfurnishe|floor|ramprastha|edge|tower|sector|delhi|gurgaon|expressway,7.0,0,High rise
1.6,,T62625420,sector 61,pioneer park,3.8,2,2.0,2.0,Moderately New Flat,1792.6200000000001,1559.0534934497819,1380.0,8925.483370708795,21.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,4.0,5.0,3.0,,5.0,,4.0,,sector 55-56 rapid metro|hong kong bazaar|golf course ext rd|gurugram university|pathways school gurgaon|w pratiksha hospital|indira gandhi international airport|duke horse riding club|dlf golf and country club|aipl business club|radisson hotel gurugram|skyjumper trampoline park|pvr drive in theatre|surajgarh gurgaon,check|bhk|flat|sale|pioneer|park|popular|residential|project|house|demand|apartment|gurgaon|gurgaon|floor|plan|additionally|contain|bathroom|balcony|apartment|spread|carpet|area|sq|ft|property|locate|floor|floor|tall|build|add|advantage|old|apartment|available|immediate|possession|project|ready,7.0,0,High rise
0.4,South,F65810820,sohna road,trisara our homes 3,,2,2.0,1.0,New Flat,781.998,680.1088427947599,602.0,5115.102596170323,0.0,5.0,0,0,0,0,0,0,0,0,10,0,1,4,0,1,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,,5.0,,4.0,,4.0,,4.0,metro station|gyanchand market|rajiv chowk|kmp expressway|govt.sr.sec school(boys)|jindal college|kidzee|vishvakarma mandir|mamta hospital|fortis|igi t3|oriental bank of commerce|rajiv gandhi park,property|km|rajiv|chowk|sohna|road|sohna|sohna|gurgaon|expressway|min|mumbai|expressway|kmp|expressway|min|sohna|town|min|gd|goenka|school|min|driveall|amenity|hospital|market|public|transport|school|university|greenery|hill|bhk|apartment|sale|trisara|home|popular|residential|project|house|demand|flat|sohna|gurgaon|bathroom|balcony|flat|spread|carpet|area|sq|ft|ground|level|storey|build|year|old|flat|available|immediate|possession|project|ready,5.0,1,Low rise
0.99,East,G69685226,sohna road,ashiana anmol,3.5,2,2.0,2.0,Under Construction,1205.0,1032.4508733624455,900.0,8215.767634854772,6.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.0,3.0,3.0,,4.0,,4.0,,global signum plaza|airia mall|sohna road|kr mangalam university|gd goenka school|gd goenka university|civil hospital|central park|m2m football club|gurgaon technology valley|lemon tree hotel|sports academy and gym|indianoil,sohna|road|near|educational|hub|newly|develop|area,6.0,0,Low rise
2.1,South-East,D69522190,sector 106,paras dews,,4,6.0,4.0,Moderately New Flat,2355.0,2056.768558951965,1816.7433644197185,8917.197452229299,6.0,24.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,chintapurni mandir|state bank atm|r k hospital gurgaon|chirag hospital pvt. ltd|bhardwaj hospital|dr. hitesh dawar|kalyan hospital gurgaon|sneh hospital gurgaon|jiya clinic|dr. mittal clinic|prateek nursing home and polyclinic|dr. anurag's child care clinic|yashroop medical centre|kr dental hub|dr. sindhu clinic|shree krishna hospital gurgaon|jain sant phool chand ji charitable hospital|sarvodya hospital|gurgaon railway station|gurgaon railway station|gurgaon railway station,unique|feater|property|tower|separate|look|give|privacy|flat|concern|find|rare|possibility|area|d|open|east|west|give|perfect|light|fresh|air|ratio|flat|design|excellent,16.0,0,Low rise
0.69,,K69682308,sector 78,umang monsoon breeze,,2,2.0,2.0,Moderately Old Flat,1662.72,1446.0786026200874,1280.0,4149.8267898383365,11.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,,5.0,,4.0,,4.0,,4.0,proposed metro station|mahapal shing|national highway 8|igd primary health care|hdfc bank|pcl logistics|jw mariott,maintain|gate|society|modern|amenity|like|security|club|gym|maintenance|pool|etc,6.0,0,Mid rise
1.0,,P69680328,sector 89,m3m soulitude,,2,2.0,2.0,Under Construction,1432.797,1246.1130458515286,1103.0,6979.3557635868865,2.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,4.0,,4.0,,4.0,,4.0,vatika town square-inxt|sector 86 road|dwarka expy|delh-ajmer expy|euro international school|gurugram university|genesis hospital|indira gandhi intl airport|garhi harsaru junction,corner|property|easy|access|dwarka|expressway|multi|utility|corridor,7.0,0,Low rise
